source_id,total_score,percentile_rank,latent_distance,candidate_type,feature_flags,error_ra,error_dec,error_parallax,error_parallax_error,error_pmra,error_pmdec,error_radial_velocity,error_radial_velocity_error,error_ruwe,error_astrometric_excess_noise,error_astrometric_excess_noise_sig,error_ipd_frac_multi_peak,error_ipd_gof_harmonic_amplitude,error_visibility_periods_used,error_non_single_star,error_duplicated_source,error_distance,error_tangential_velocity,error_total_velocity
27360698317776640,0.7000,94.17,0.0000,astrometric_binary,parallax|pmra|pmdec|radial_velocity|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|visibility_periods_used|non_single_star|distance|tangential_velocity|total_velocity,1.1404,0.1111,21.9339,0.1382,27.9943,7.4845,3.1470,1.0415,1.2419,1.3184,20.0947,0.2268,0.0424,14.2063,0.7704,0.1014,6.4277,2.8983,1.7603
27763806768367104,0.7000,94.17,0.0000,astrometric_binary,parallax|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.0185,0.8322,6.7788,0.0044,0.0607,1.0510,0.1563,4.7308,13.6848,8.4063,15.1074,0.9825,0.2497,29.0227,7.5460,1.6441,0.1461,3.1584,0.8594
28872251928151040,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.6253,4.2291,19.6139,1.5268,0.2801,2.8723,0.5484,7.1120,21.5887,28.6310,116.0667,8.8733,0.9360,115.5877,23.3928,5.7178,1.7589,10.5109,4.2578
25465445213591424,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,6.0694,8.6930,37.2708,2.7154,0.8028,5.0648,0.6065,8.4261,33.7658,54.1090,206.8083,5.1113,1.2113,219.7578,43.2640,10.7494,2.1810,19.5650,7.7519
26047606556550656,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|total_velocity,0.0162,1.9319,7.0265,1.4859,0.7976,0.6527,0.5010,1.4798,12.8311,10.8461,69.0373,95.9149,0.1829,27.7666,7.1289,1.8840,1.9222,1.2566,2.1747
26259120810103552,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,1.1147,0.1011,3.2101,0.1783,0.6833,0.8038,0.3338,3.3317,0.6538,3.1506,4.8961,127.1713,1.3717,3.7710,1.4381,0.0855,0.0360,1.5996,0.8166
28778552921031168,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.0653,0.4584,1.3498,0.0158,0.1049,1.2762,0.0587,0.2661,0.4853,1.0984,10.1967,69.3364,0.0547,3.4110,0.5067,0.0681,0.1025,1.6028,0.2011
29894763382439552,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,57.8107,118.2545,470.4021,39.6774,11.9649,73.0233,3.9276,83.8880,144.3913,688.8384,2921.8984,62.7011,13.3707,2842.9324,551.3989,136.3150,19.9770,240.9684,96.9687
30631985928676480,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,0.2741,0.5138,2.7819,0.2310,0.9336,0.3639,0.0606,2.9410,0.5103,3.1515,16.9119,93.1668,0.1347,3.9954,1.3879,0.0253,0.2954,0.2089,0.5642
31605191158275840,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,0.6839,0.4627,1.8502,0.0467,0.0204,0.2922,0.0195,0.4357,3.2179,0.8203,5.1424,39.3929,0.0506,1.4785,0.3467,0.0112,0.5408,0.4984,0.1456
31644120741195648,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,9.6823,23.5797,89.8428,8.9117,3.3199,12.6600,0.9596,15.9035,38.2806,134.9243,642.7959,75.8899,2.7079,538.6868,106.6027,26.7939,7.2835,47.4964,19.8289
24976854029593472,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.8256,4.1841,19.3426,1.1187,1.8442,3.5102,0.6543,7.2225,25.0251,26.8215,90.7415,2.6606,0.6580,105.6483,22.3821,5.3519,0.4995,10.6868,4.5755
25724758159034880,0.7000,94.17,0.0000,quality_issue,parallax_error|ruwe|astrometric_excess_noise|ipd_frac_multi_peak|non_single_star,0.6707,0.0161,1.6440,0.1968,0.9162,0.6085,0.1898,0.3027,1.1352,2.4858,0.6208,99.1563,0.0248,0.7572,1.2117,0.0892,1.0134,0.1605,0.4736
25957721480827776,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,22.9411,40.3994,163.7677,13.5432,4.7977,26.0736,1.4050,32.8991,120.6187,238.7514,976.3877,21.2718,4.8978,991.5465,193.0338,47.2783,6.5625,80.5810,29.8274
27190063561966720,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.8517,4.0358,17.7560,1.0348,0.0650,2.4613,0.0747,4.6090,22.8047,25.4803,86.5900,2.5537,0.6244,99.7942,21.2623,5.0819,1.3773,9.8461,4.0335
28123003473244032,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,22.4712,46.1036,183.2442,16.1452,5.1119,28.2453,1.7984,37.3739,126.5300,269.6555,1166.7158,36.8974,5.4857,1109.5825,216.3235,53.4308,9.2927,93.5946,37.1948
28839129140535168,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,44.2966,96.2356,376.6247,33.3291,10.7292,56.2598,3.5699,65.9266,120.8531,553.9294,2437.8579,49.8255,10.7834,2265.9312,442.0365,109.7043,18.3733,191.1325,78.8705
29884008784173440,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.2289,3.9728,20.7446,1.3855,1.0231,3.8195,0.8416,7.8089,21.3317,28.9257,109.9785,6.9707,0.7745,113.2111,23.7965,5.7710,0.5811,10.9107,4.5048
25313132788938112,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,0.7039,1.2326,7.4760,0.5229,0.7639,0.6696,0.1640,1.1188,5.1700,7.5262,46.0564,44.2209,0.2037,20.3702,5.4647,1.5080,0.8051,2.6821,1.5001
25926522838542976,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.5245,3.2886,18.4967,0.8863,0.1856,2.8548,0.1162,3.5214,14.2630,21.5626,73.7511,2.3131,0.5373,83.2055,17.9499,4.3082,1.8178,7.2737,2.3714
27494731361847040,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.2336,2.6093,13.4899,0.8487,0.2861,1.8349,0.3119,2.6905,20.8177,18.1660,57.9111,1.9298,0.5971,70.8231,15.4805,3.6636,0.2960,7.1029,2.5258
27871799426063872,0.7000,94.17,0.0000,astrometric_binary,parallax|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.2107,0.8340,8.2279,0.0103,0.4150,1.4430,1.4356,3.5524,11.2361,7.9076,15.3762,1.0036,0.2629,27.2212,7.0583,1.5630,1.5842,2.7112,0.5819
28230682597658624,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.8453,1.3674,7.9917,0.1879,0.4697,0.7794,0.3651,3.6915,14.1652,10.9960,26.3959,1.2693,0.3648,39.2352,9.5643,2.1868,0.8472,2.1337,0.6387
30429194752847360,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,26.6669,51.7578,209.2699,17.2578,6.5539,33.2409,2.8497,38.5293,99.8992,305.9836,1275.8049,27.7281,6.0348,1263.9675,246.2692,60.5744,8.7476,107.2162,42.7566
30582610984908160,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,21.0416,49.2640,192.7774,18.2366,4.3748,28.2611,2.3836,39.1667,69.1978,284.2445,1293.9380,84.1152,5.7238,1151.5380,225.9970,56.3837,10.5161,99.5215,41.1926
25815712682394624,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.3700,1.9098,10.5026,0.7968,0.4036,1.1232,0.2785,2.2637,6.3832,15.1470,50.0800,1.8319,0.5256,57.1088,12.7821,3.0646,1.4183,3.8435,2.2028
26015651999668864,0.7000,94.17,0.0000,quality_issue,ipd_frac_multi_peak|visibility_periods_used,1.4024,0.3414,0.7840,0.0975,0.5454,0.4398,0.1296,3.4822,0.1827,0.4241,0.3508,15.5590,0.0849,5.7430,0.1348,0.1001,0.9454,1.4332,1.3070
26378044160247040,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,15.2150,35.1941,136.1125,13.1417,1.8120,20.0256,0.6926,28.4023,101.5279,200.2921,952.1997,129.6081,4.0617,802.5308,158.5346,39.7615,7.6665,70.8865,30.1540
26823140211290496,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,6.0327,15.3493,57.3122,6.1710,1.8017,7.2624,0.1331,16.4588,24.9125,87.4041,443.3149,92.0855,1.7605,336.3465,68.3220,17.3765,6.0326,30.2370,12.8679
27042217902921472,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.0109,0.3874,0.8322,0.0223,0.9271,0.4572,0.4439,1.7587,2.5986,1.9418,4.0678,81.2576,0.0766,1.9636,0.8846,0.0898,1.3977,0.6750,0.1498
27855268096852608,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.1888,0.2941,0.9146,0.0094,0.9099,0.8840,1.0784,1.8847,2.3972,1.5543,2.3089,61.3301,0.0682,1.4751,0.6639,0.0528,0.9077,1.7522,1.2842
28484399201435648,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,7.3287,11.3989,51.4066,3.5433,0.5936,9.5311,1.8723,10.4323,45.8623,70.5477,273.4375,6.4615,1.4952,288.3741,54.6306,13.9975,0.2654,25.6646,10.3163
29192205516145664,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,67.0802,136.0729,537.3300,45.8145,14.6667,84.1809,4.9420,96.2878,221.1585,791.7822,3376.2588,38.0190,15.3555,3271.7354,634.8325,156.6770,25.9068,276.9426,111.4896
24843435164951680,0.7000,94.17,0.0000,astrometric_binary,parallax|pmdec|ruwe|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|distance,1.3594,0.0730,3.5774,0.0068,1.0513,2.2895,0.1508,4.5981,0.5258,0.2352,5.2736,45.5617,0.0511,2.7704,0.0816,0.1600,2.1940,0.9692,0.8095
25348317161251072,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,49.3356,105.6770,409.8448,36.2804,11.4599,62.6260,4.0748,73.5126,125.8514,606.2158,2657.1313,37.1393,11.7968,2483.6702,483.9600,120.0422,21.8875,211.0979,85.5722
26075403584727808,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,10.7081,17.4267,72.9496,5.6676,2.9180,12.7602,1.1535,14.3928,54.7944,104.8572,421.0831,9.6475,2.1704,432.4809,85.0111,20.7911,2.2552,37.9194,15.4769
27085476813536256,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,5.3251,8.3070,36.0712,2.4123,0.8800,5.6657,1.1192,11.8988,39.6762,50.4084,187.3499,4.6221,1.1245,205.4791,41.5663,10.0216,0.4621,17.0751,5.9016
27531530641350400,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.6594,1.7093,9.0610,0.3675,0.3988,2.1279,0.9272,3.4884,10.1613,12.8151,38.0069,1.5446,0.3601,47.4210,10.8567,2.5661,0.9662,5.6328,2.5835
29070400243634176,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,27.5712,53.3820,213.9852,17.9677,6.6547,33.5631,3.2798,38.8665,116.0464,314.2099,1322.2400,16.5810,6.2581,1300.9022,252.7297,62.2111,10.0808,109.9937,43.8956
27763909847580800,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.0306,4.4638,21.6484,1.2876,0.5960,3.1326,0.0707,7.6748,27.5358,29.8485,104.6397,0.8966,0.7475,118.6442,24.8671,5.9508,0.3057,9.2050,2.4349
28417328992029824,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,4.4577,12.2109,49.0843,4.6492,0.7065,6.6275,0.2752,9.7428,36.9793,69.7679,351.0104,76.1061,1.3868,270.1589,54.7716,13.8689,1.9805,25.2642,11.2550
29217910895516416,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.0712,0.6798,0.1513,0.0509,0.3944,0.5651,1.3606,4.4439,0.9066,1.2972,9.0989,67.2373,0.0208,2.0307,0.5352,0.0608,1.5756,0.3451,0.6653
30233992783512960,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,4.8925,7.9470,39.0962,2.6738,0.4444,5.8017,1.6449,8.4706,34.3267,53.9228,205.5723,5.0611,1.1611,219.4119,43.1697,10.7129,0.0116,18.9584,7.1568
31061035981716864,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,4.0123,5.5551,29.0868,1.8841,0.8350,4.3561,0.2349,14.7604,25.5606,40.8211,148.7691,3.8620,1.0368,165.2961,33.6836,8.1182,0.6492,12.9367,3.8614
31933803400749184,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,36.0806,69.7478,284.3311,23.2563,7.6910,45.3215,2.6091,50.3104,119.1722,409.5534,1720.0388,37.1351,8.0511,1692.9677,328.1546,81.0608,9.1184,142.9737,56.9575
27203536874606208,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source,0.6047,0.7633,3.4324,0.3710,0.7000,0.7285,0.4117,0.2351,6.8135,4.4176,31.1552,73.0343,0.1240,7.0145,2.2938,0.2785,0.9173,0.1348,0.8233
27257344224863360,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.3488,2.3083,10.1183,0.6182,0.7399,1.4654,0.0716,2.2627,2.8661,14.5022,54.3319,6.0857,0.3532,51.7113,11.8729,2.9001,1.0225,6.4277,3.1980
27487726270657536,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,37.2267,75.3093,299.9134,25.1928,6.5002,46.8473,2.2485,54.3696,93.6987,437.3820,1850.4409,39.9925,8.5498,1804.2689,350.9719,86.5804,11.9314,153.7239,62.1650
28871839610707200,0.7000,94.17,0.0000,quality_issue,parallax_error|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.1695,0.1730,1.2495,0.1695,0.0303,0.6078,1.4502,9.2755,0.8063,2.8132,3.9200,115.1594,0.1033,2.0628,1.2935,0.0702,1.7222,1.4457,0.7484
28892416802913792,0.7000,94.17,0.0000,quality_issue,parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.1709,0.2855,1.3165,0.2048,0.2038,1.3877,0.2714,0.0231,4.7413,1.9350,11.5071,21.2678,0.0685,1.8456,1.2864,0.1293,1.2949,1.4504,0.4337
30237879729799296,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,16.0543,36.1487,142.6537,13.3407,4.2747,20.7269,0.7350,31.6000,94.3322,211.8694,953.3896,75.3931,4.3926,859.3047,169.0370,42.0339,9.2370,72.2828,28.4873
30421188934011648,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,131.0183,274.4843,1073.9298,93.1112,29.6772,166.8219,9.8965,192.7349,340.8075,1584.9606,6833.9092,47.2392,30.7138,6534.4150,1267.9991,313.6257,52.7110,553.1081,223.4526
33371384789030784,0.7000,94.17,0.0000,quality_issue,parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star|distance,0.2233,0.6436,1.6208,0.2864,0.3496,0.5025,0.2383,0.6408,5.2480,3.6379,27.4245,91.1238,0.0281,8.6286,1.6299,0.0450,2.0045,1.2699,0.5865
29320199837391360,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,29.1176,66.2292,256.1631,23.4506,6.5628,37.5150,0.9895,49.5010,91.1499,380.1722,1697.4780,69.5355,7.5731,1549.2997,302.9224,75.3465,15.2351,133.3281,54.9387
31875701082903680,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,11.5065,23.1040,92.0957,8.5521,2.4904,14.4650,3.1440,23.5637,73.6375,136.4471,605.0815,52.6515,2.9070,551.2731,109.2518,27.0994,6.1569,48.7961,20.3806
31980704443356288,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,4.5659,5.6962,28.1289,1.8478,0.7502,5.9515,2.4815,5.8107,25.0940,39.3468,146.4730,3.8055,0.8935,157.2464,29.3813,7.8267,0.5514,15.6497,6.9403
32868392579553408,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmra|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.9031,4.4718,16.7810,2.6172,2.2349,2.1578,0.2345,3.1983,27.0571,26.8464,147.4293,73.7797,0.6646,89.0014,20.0930,5.3791,3.3733,10.8381,4.6397
33017754362260992,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.9564,0.8422,0.8674,0.0090,0.7124,0.5871,0.0516,0.3899,0.7764,1.3002,5.3723,49.3315,0.0035,2.5640,0.5363,0.0279,0.7307,0.5063,0.2061
33359805557789824,0.7000,94.17,0.0000,quality_issue,parallax_error|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,0.1674,0.5738,1.9805,0.2033,1.6097,0.2208,0.9792,0.2002,0.4128,3.6117,10.2960,153.0938,0.1631,6.3246,1.6364,0.0954,1.4457,1.9492,1.1124
